6012.97,50,87,16.5,-58.34,,,,,,,,,,
,-684.97,1225.26,2927.69,-1830.96,0,0,-10.24,0.06,-10.24,0.06,,,,
6015.02,49.8,87,16.44,-58.29,,,,,,,,,,
,-685.23,1223.33,2924.58,-1832.37,0,0,-10.22,0.14,-10.22,0.14,,,,
6017.98,49.5,87,16.33,-58.22,,,,,,,,,,
,-685.69,1220.49,2920.21,-1834.23,0,0,-10.18,0.24,-10.18,0.24,,,,
6020.07,49.3,86.99,16.27,-58.16,,,,,,,,,,
,-685.82,1218.43,2916.93,-1835.43,0,0,-10.16,0.32,-10.16,0.32,,,,
6022.56,49.06,86.98,16.19,-58.09,,,,,,,,,,
,-686.02,1215.97,2913.07,-1836.76,0,0,-10.13,0.4,-10.13,0.4,,,,
6025.24,48.81,86.97,16.11,-58.02,,,,,,,,,,
,-686,1213.46,2908.69,-1838.25,0,0,-10.1,0.5,-10.1,0.5,,,,
6027.34,48.61,86.96,16.05,-57.96,,,,,,,,,,
,-686.02,1211.53,2905.3,-1839.39,0,0,-10.07,0.57,-10.07,0.57,,,,
6030.1,48.35,86.94,15.97,-57.87,,,,,,,,,,
,-685.89,1208.91,2900.68,-1840.72,0,0,-10.04,0.67,-10.04,0.67,,,,
6032.21,48.15,86.93,15.92,-57.81,,,,,,,,,,
,-685.8,1206.94,2897.17,-1841.69,0,0,-10.02,0.74,-10.02,0.74,,,,
6034.54,47.94,86.91,15.85,-57.74,,,,,,,,,,
,-685.73,1204.78,2893.34,-1842.73,0,0,-9.99,0.82,-9.99,0.82,,,,
6037.31,47.69,86.89,15.77,-57.65,,,,,,,,,,
,-685.56,1201.99,2888.68,-1843.64,0,0,-9.96,0.92,-9.96,0.92,,,,
6039.41,47.51,86.87,15.71,-57.59,,,,,,,,,,
,-685.49,1199.99,2885.23,-1844.38,0,0,-9.93,0.99,-9.93,0.99,,,,
6042.32,47.25,86.84,15.64,-57.49,,,,,,,,,,
,-685.21,1197.16,2880.25,-1845.25,0,0,-9.89,1.09,-9.89,1.09,,,,
6044.4,47.07,86.82,15.58,-57.43,,,,,,,,,,
,-685.01,1195.16,2876.71,-1845.83,0,0,-9.87,1.16,-9.87,1.16,,,,
6046.83,46.86,86.79,15.51,-57.35,,,,,,,,,,
,-684.83,1192.76,2872.63,-1846.38,0,0,-9.84,1.24,-9.84,1.24,,,,
6048.91,46.68,86.76,15.46,-57.28,,,,,,,,,,
,-684.57,1190.74,2869.02,-1846.83,0,0,-9.81,1.31,-9.81,1.31,,,,
6051.6,46.45,86.72,15.39,-57.19,,,,,,,,,,
,-684.33,1188.13,2864.47,-1847.32,0,0,-9.78,1.4,-9.78,1.4,,,,
6054.32,46.23,86.68,15.31,-57.1,,,,,,,,,,
,-684.04,1185.34,2859.84,-1847.57,0,0,-9.75,1.48,-9.75,1.48,,,,
6056.4,46.06,86.65,15.26,-57.03,,,,,,,,,,
,-683.78,1183.34,2856.26,-1847.83,0,0,-9.72,1.55,-9.72,1.55,,,,
6059.26,45.83,86.6,15.18,-56.93,,,,,,,,,,
,-683.43,1180.48,2851.34,-1848.02,0,0,-9.68,1.65,-9.68,1.65,,,,
6061.35,45.66,86.57,15.12,-56.86,,,,,,,,,,
,-683.21,1178.39,2847.8,-1848.08,0,0,-9.66,1.71,-9.66,1.71,,,,
6063.59,45.48,86.53,15.07,-56.78,,,,,,,,,,
,-682.86,1176.13,2843.88,-1848.07,0,0,-9.63,1.78,-9.63,1.78,,,,
6066.31,45.27,86.48,15,-56.68,,,,,,,,,,
,-682.33,1173.43,2839.05,-1848.01,0,0,-9.59,1.87,-9.59,1.87,,,,
6068.41,45.11,86.44,14.95,-56.61,,,,,,,,,,
,-682.02,1171.34,2835.42,-1847.9,0,0,-9.57,1.94,-9.57,1.94,,,,
6071.24,44.89,86.38,14.87,-56.51,,,,,,,,,,
,-681.56,1168.51,2830.48,-1847.65,0,0,-9.53,2.03,-9.53,2.03,,,,
6073.34,44.73,86.33,14.83,-56.44,,,,,,,,,,
,-681.19,1166.57,2826.8,-1847.57,0,0,-9.5,2.09,-9.5,2.09,,,,
6076.03,44.53,86.27,14.76,-56.33,,,,,,,,,,
,-680.61,1163.8,2822,-1847.1,0,0,-9.47,2.18,-9.47,2.18,,,,
6078.14,44.38,86.23,14.71,-56.26,,,,,,,,,,
,-680.2,1161.74,2818.26,-1846.78,0,0,-9.44,2.24,-9.44,2.24,,,,
6080.8,44.19,86.16,14.64,-56.16,,,,,,,,,,
,-679.56,1159.01,2813.45,-1846.18,0,0,-9.4,2.32,-9.4,2.32,,,,
6083.48,44,86.1,14.58,-56.06,,,,,,,,,,
,-678.99,1156.4,2808.69,-1845.62,0,0,-9.37,2.4,-9.37,2.4,,,,
6085.57,43.85,86.05,14.53,-55.98,,,,,,,,,,
,-678.46,1154.33,2804.88,-1845.1,0,0,-9.34,2.47,-9.34,2.47,,,,
6088.46,43.65,85.97,14.47,-55.87,,,,,,,,,,
,-677.74,1151.5,2799.67,-1844.31,0,0,-9.3,2.55,-9.3,2.55,,,,
6090.53,43.51,85.92,14.43,-55.79,,,,,,,,,,
,-677.23,1149.52,2795.93,-1843.75,0,0,-9.27,2.62,-9.27,2.62,,,,
6093.12,43.33,85.84,14.36,-55.7,,,,,,,,,,
,-676.59,1146.91,2791.28,-1842.82,0,0,-9.23,2.69,-9.23,2.69,,,,
6095.21,43.19,85.79,14.32,-55.61,,,,,,,,,,
,-675.89,1144.84,2787.33,-1842.07,0,0,-9.21,2.75,-9.21,2.75,,,,
6097.89,43.02,85.71,14.27,-55.51,,,,,,,,,,
,-675.12,1142.2,2782.42,-1841.04,0,0,-9.17,2.83,-9.17,2.83,,,,
6100.59,42.84,85.63,14.21,-55.4,,,,,,,,,,
,-674.24,1139.55,2777.37,-1839.91,0,0,-9.13,2.91,-9.13,2.91,,,,
6102.63,42.72,85.57,14.18,-55.32,,,,,,,,,,
,-673.52,1137.7,2773.51,-1839.17,0,0,-9.1,2.97,-9.1,2.97,,,,
6105.36,42.54,85.48,14.12,-55.21,,,,,,,,,,
,-672.64,1134.93,2768.44,-1837.81,0,0,-9.06,3.05,-9.06,3.05,,,,
6107.44,42.42,85.41,14.09,-55.13,,,,,,,,,,
,-671.76,1133.09,2764.37,-1836.97,0,0,-9.03,3.11,-9.03,3.11,,,,
6109.87,42.27,85.34,14.05,-55.03,,,,,,,,,,
,-670.84,1130.78,2759.73,-1835.79,0,0,-9,3.18,-9,3.18,,,,
6111.9,42.15,85.27,14.01,-54.94,,,,,,,,,,
,-670.02,1128.8,2755.81,-1834.7,0,0,-8.97,3.23,-8.97,3.23,,,,
6114.58,41.99,85.18,13.96,-54.83,,,,,,,,,,
,-669.06,1126.23,2750.76,-1833.23,0,0,-8.93,3.31,-8.93,3.31,,,,
6117.3,41.83,85.08,13.92,-54.72,,,,,,,,,,
,-668.02,1123.64,2745.6,-1831.67,0,0,-8.89,3.38,-8.89,3.38,,,,
6119.4,41.71,85.01,13.88,-54.64,,,,,,,,,,
,-667.21,1121.7,2741.61,-1830.48,0,0,-8.86,3.44,-8.86,3.44,,,,
6122.15,41.56,84.91,13.83,-54.52,,,,,,,,,,
,-666.09,1118.96,2736.34,-1828.64,0,0,-8.82,3.52,-8.82,3.52,,,,
6124.26,41.44,84.83,13.8,-54.44,,,,,,,,,,
,-665.28,1117.05,2732.34,-1827.36,0,0,-8.79,3.57,-8.79,3.57,,,,
6126.92,41.29,84.73,13.75,-54.32,,,,,,,,,,
,-664.16,1114.39,2727.22,-1825.44,0,0,-8.75,3.65,-8.75,3.65,,,,
6129.58,41.15,84.63,13.71,-54.21,,,,,,,,,,
,-663.04,1111.86,2722.1,-1823.57,0,0,-8.71,3.72,-8.71,3.72,,,,
6131.62,41.05,84.55,13.68,-54.13,,,,,,,,,,
,-662.14,1109.99,2718.15,-1822.15,0,0,-8.68,3.77,-8.68,3.77,,,,
6134.52,40.9,84.43,13.63,-54,,,,,,,,,,
,-660.86,1107.18,2712.55,-1819.9,0,0,-8.64,3.85,-8.64,3.85,,,,
6136.61,40.79,84.35,13.6,-53.91,,,,,,,,,,
,-659.94,1105.2,2708.51,-1818.28,0,0,-8.6,3.9,-8.6,3.9,,,,
6139.16,40.66,84.25,13.57,-53.8,,,,,,,,,,
,-658.71,1102.85,2703.49,-1816.3,0,0,-8.57,3.97,-8.57,3.97,,,,
6141.29,40.56,84.16,13.54,-53.71,,,,,,,,,,
,-657.57,1100.85,2699.2,-1814.55,0,0,-8.53,4.02,-8.53,4.02,,,,
6143.97,40.43,84.04,13.5,-53.6,,,,,,,,,,
,-656.31,1098.41,2693.99,-1812.37,0,0,-8.49,4.09,-8.49,4.09,,,,
6146.65,40.3,83.93,13.47,-53.48,,,,,,,,,,
,-654.93,1095.95,2688.65,-1810.09,0,0,-8.45,4.16,-8.45,4.16,,,,
6148.75,40.21,83.84,13.45,-53.38,,,,,,,,,,
,-653.74,1094.06,2684.38,-1808.28,0,0,-8.42,4.21,-8.42,4.21,,,,
6151.65,40.08,83.71,13.41,-53.25,,,,,,,,,,
,-652.25,1091.32,2678.65,-1805.59,0,0,-8.37,4.29,-8.37,4.29,,,,
6153.71,39.99,83.62,13.39,-53.16,,,,,,,,,,
,-651.15,1089.45,2674.54,-1803.7,0,0,-8.34,4.34,-8.34,4.34,,,,
6156.17,39.88,83.5,13.36,-53.06,,,,,,,,,,
,-649.83,1087.25,2669.64,-1801.42,0,0,-8.3,4.4,-8.3,4.4,,,,
6158.22,39.79,83.41,13.34,-52.96,,,,,,,,,,
,-648.62,1085.34,2665.44,-1799.4,0,0,-8.27,4.45,-8.27,4.45,,,,
6160.9,39.68,83.28,13.31,-52.84,,,,,,,,,,
,-647.17,1082.86,2660.11,-1796.71,0,0,-8.23,4.51,-8.23,4.51,,,,
6163.64,39.57,83.16,13.28,-52.71,,,,,,,,,,
,-645.57,1080.33,2654.56,-1793.89,0,0,-8.18,4.58,-8.18,4.58,,,,
6165.71,39.48,83.06,13.26,-52.62,,,,,,,,,,
,-644.29,1078.4,2650.3,-1791.69,0,0,-8.15,4.63,-8.15,4.63,,,,
6168.57,39.37,82.92,13.23,-52.49,,,,,,,,,,
,-642.6,1075.8,2644.5,-1788.66,0,0,-8.1,4.69,-8.1,4.69,,,,
6170.64,39.29,82.82,13.21,-52.39,,,,,,,,,,
,-641.31,1073.96,2640.25,-1786.44,0,0,-8.07,4.74,-8.07,4.74,,,,
6172.91,39.21,82.7,13.19,-52.28,,,,,,,,,,
,-639.86,1071.8,2635.55,-1783.84,0,0,-8.03,4.8,-8.03,4.8,,,,
6175.61,39.11,82.57,13.18,-52.16,,,,,,,,,,
,-638.14,1069.5,2630,-1780.93,0,0,-7.99,4.86,-7.99,4.86,,,,
6177.72,39.03,82.46,13.16,-52.06,,,,,,,,,,
,-636.69,1067.63,2625.56,-1778.54,0,0,-7.96,4.91,-7.96,4.91,,,,
6180.59,38.93,82.31,13.14,-51.92,,,,,,,,,,
,-634.74,1065.04,2619.55,-1775.17,0,0,-7.91,4.97,-7.91,4.97,,,,
6182.71,38.86,82.2,13.13,-51.82,,,,,,,,,,
,-633.33,1063.28,2615.16,-1772.78,0,0,-7.87,5.02,-7.87,5.02,,,,
6185.23,38.78,82.07,13.12,-51.7,,,,,,,,,,
,-631.64,1061.08,2609.93,-1769.79,0,0,-7.83,5.07,-7.83,5.07,,,,
6187.35,38.71,81.96,13.11,-51.6,,,,,,,,,,
,-630.1,1059.21,2605.42,-1767.2,0,0,-7.8,5.12,-7.8,5.12,,,,
6190.02,38.62,81.81,13.1,-51.47,,,,,,,,,,
,-628.17,1056.93,2599.76,-1763.95,0,0,-7.75,5.18,-7.75,5.18,,,,
6192.71,38.54,81.67,13.09,-51.34,,,,,,,,,,
,-626.21,1054.64,2594.07,-1760.63,0,0,-7.71,5.24,-7.71,5.24,,,,
6194.81,38.48,81.55,13.08,-51.24,,,,,,,,,,
,-624.63,1052.95,2589.58,-1758.08,0,0,-7.67,5.28,-7.67,5.28,,,,
6197.69,38.4,81.39,13.08,-51.1,,,,,,,,,,
,-622.39,1050.6,2583.37,-1754.49,0,0,-7.62,5.34,-7.62,5.34,,,,
6199.78,38.34,81.28,13.07,-51,,,,,,,,,,
,-620.78,1048.84,2578.89,-1751.78,0,0,-7.58,5.39,-7.58,5.39,,,,
6202.2,38.27,81.14,13.07,-50.87,,,,,,,,,,
,-618.78,1046.82,2573.56,-1748.61,0,0,-7.54,5.44,-7.54,5.44,,,,
6204.29,38.21,81.02,13.07,-50.77,,,,,,,,,,
,-617.11,1045.02,2569.04,-1745.77,0,0,-7.51,5.48,-7.51,5.48,,,,
6206.97,38.15,80.87,13.07,-50.64,,,,,,,,,,
,-615.03,1042.93,2563.3,-1742.3,0,0,-7.46,5.54,-7.46,5.54,,,,
6209.69,38.08,80.71,13.07,-50.51,,,,,,,,,,
,-612.92,1040.73,2557.51,-1738.63,0,0,-7.41,5.59,-7.41,5.59,,,,
6211.78,38.03,80.59,13.07,-50.4,,,,,,,,,,
,-611.16,1038.93,2552.94,-1735.66,0,0,-7.38,5.63,-7.38,5.63,,,,
6214.63,37.96,80.42,13.06,-50.25,,,,,,,,,,
,-608.79,1036.52,2546.72,-1731.57,0,0,-7.33,5.69,-7.33,5.69,,,,
6216.67,37.92,80.3,13.06,-50.15,,,,,,,,,,
,-607.16,1034.91,2542.37,-1728.74,0,0,-7.29,5.73,-7.29,5.73,,,,
6219.17,37.86,80.15,13.07,-50.03,,,,,,,,,,
,-604.98,1032.89,2536.85,-1725.15,0,0,-7.25,5.78,-7.25,5.78,,,,
6221.85,37.81,79.99,13.07,-49.89,,,,,,,,,,
,-602.74,1030.72,2531.04,-1721.23,0,0,-7.2,5.83,-7.2,5.83,,,,
6223.95,37.76,79.86,13.07,-49.79,,,,,,,,,,
,-601.01,1028.98,2526.53,-1718.1,0,0,-7.16,5.87,-7.16,5.87,,,,
6226.78,37.71,79.69,13.07,-49.64,,,,,,,,,,
,-598.7,1026.54,2520.48,-1713.7,0,0,-7.11,5.92,-7.11,5.92,,,,
6228.88,37.67,79.56,13.07,-49.53,,,,,,,,,,
,-596.88,1024.87,2515.9,-1710.54,0,0,-7.07,5.96,-7.07,5.96,,,,
6231.57,37.62,79.39,13.07,-49.39,,,,,,,,,,
,-594.5,1022.54,2510.01,-1706.25,0,0,-7.02,6.01,-7.02,6.01,,,,
6233.62,37.59,79.26,13.07,-49.29,,,,,,,,,,
,-592.86,1020.83,2505.68,-1702.99,0,0,-6.99,6.05,-6.99,6.05,,,,
6235.97,37.55,79.11,13.07,-49.17,,,,,,,,,,
,-590.9,1018.83,2500.68,-1699.19,0,0,-6.94,6.09,-6.94,6.09,,,,
6238.93,37.51,78.92,13.07,-49.01,,,,,,,,,,
,-588.31,1016.28,2494.25,-1694.29,0,0,-6.89,6.15,-6.89,6.15,,,,
6241,37.47,78.79,13.07,-48.9,,,,,,,,,,
,-586.51,1014.57,2489.79,-1690.9,0,0,-6.85,6.18,-6.85,6.18,,,,
6243.89,37.44,78.6,13.07,-48.74,,,,,,,,,,
,-583.98,1011.93,2483.56,-1685.86,0,0,-6.8,6.23,-6.8,6.23,,,,
6245.98,37.41,78.47,13.08,-48.64,,,,,,,,,,
,-582.13,1010.21,2479.04,-1682.36,0,0,-6.76,6.27,-6.76,6.27,,,,
6248.52,37.38,78.3,13.07,-48.5,,,,,,,,,,
,-580.02,1008.04,2473.72,-1677.98,0,0,-6.71,6.31,-6.71,6.31,,,,
6250.62,37.35,78.16,13.08,-48.39,,,,,,,,,,
,-578.13,1006.3,2469.17,-1674.37,0,0,-6.67,6.35,-6.67,6.35,,,,
6253.3,37.32,77.99,13.07,-48.25,,,,,,,,,,
,-575.76,1003.82,2463.42,-1669.46,0,0,-6.62,6.39,-6.62,6.39,,,,
6256,37.3,77.81,13.07,-48.1,,,,,,,,,,
,-573.45,1001.49,2457.72,-1664.61,0,0,-6.57,6.44,-6.57,6.44,,,,
6258.12,37.28,77.66,13.07,-47.99,,,,,,,,,,
,-571.59,999.62,2453.22,-1660.74,0,0,-6.53,6.47,-6.53,6.47,,,,
6260.85,37.26,77.48,13.08,-47.84,,,,,,,,,,
,-569.13,997.23,2447.36,-1655.7,0,0,-6.48,6.52,-6.48,6.52,,,,
6262.93,37.24,77.34,13.08,-47.73,,,,,,,,,,
,-567.26,995.45,2442.92,-1651.86,0,0,-6.44,6.55,-6.44,6.55,,,,
6265.3,37.22,77.18,13.08,-47.6,,,,,,,,,,
,-565.17,993.3,2437.91,-1647.33,0,0,-6.4,6.59,-6.4,6.59,,,,
6267.4,37.21,77.03,13.08,-47.49,,,,,,,,,,
,-563.32,991.41,2433.5,-1643.3,0,0,-6.35,6.62,-6.35,6.62,,,,
6270.08,37.2,76.85,13.07,-47.34,,,,,,,,,,
,-560.93,988.97,2427.84,-1638.08,0,0,-6.3,6.66,-6.3,6.66,,,,
6272.75,37.18,76.66,13.08,-47.19,,,,,,,,,,
,-558.51,986.64,2422.18,-1632.92,0,0,-6.25,6.7,-6.25,6.7,,,,
6274.83,37.17,76.52,13.08,-47.08,,,,,,,,,,
,-556.64,984.81,2417.8,-1628.86,0,0,-6.21,6.73,-6.21,6.73,,,,
6277.68,37.17,76.32,13.08,-46.93,,,,,,,,,,
,-554.07,982.29,2411.82,-1623.22,0,0,-6.16,6.77,-6.16,6.77,,,,
6279.76,37.16,76.17,13.08,-46.81,,,,,,,,,,
,-552.07,980.4,2407.32,-1619.01,0,0,-6.11,6.8,-6.11,6.8,,,,
6282.39,37.16,75.98,13.08,-46.66,,,,,,,,,,
,-549.68,977.94,2401.8,-1613.57,0,0,-6.06,6.84,-6.06,6.84,,,,
6284.49,37.15,75.83,13.08,-46.55,,,,,,,,,,
,-547.86,976.07,2397.5,-1609.3,0,0,-6.02,6.87,-6.02,6.87,,,,
6287.15,37.15,75.64,13.08,-46.4,,,,,,,,,,
,-545.48,973.7,2391.99,-1603.82,0,0,-5.97,6.91,-5.97,6.91,,,,
6289.13,37.15,75.5,13.08,-46.29,,,,,,,,,,
,-543.57,971.85,2387.76,-1599.64,0,0,-5.93,6.94,-5.93,6.94,,,,
6291.8,37.16,75.31,13.09,-46.13,,,,,,,,,,
,-541,969.46,2382.08,-1594.05,0,0,-5.88,6.97,-5.88,6.97,,,,
6294.53,37.16,75.11,13.09,-45.99,,,,,,,,,,
,-538.56,967.04,2376.48,-1588.31,0,0,-5.82,7.01,-5.82,7.01,,,,
6296.58,37.17,74.96,13.09,-45.87,,,,,,,,,,
,-536.61,965.04,2372.17,-1583.78,0,0,-5.78,7.04,-5.78,7.04,,,,
6299.42,37.17,74.75,13.09,-45.71,,,,,,,,,,
,-533.95,962.58,2366.25,-1577.77,0,0,-5.72,7.07,-5.72,7.07,,,,
6301.49,37.18,74.6,13.09,-45.59,,,,,,,,,,
,-531.99,960.69,2361.95,-1573.27,0,0,-5.68,7.1,-5.68,7.1,,,,
6303.9,37.19,74.43,13.1,-45.46,,,,,,,,,,
,-529.73,958.54,2356.95,-1568.02,0,0,-5.63,7.13,-5.63,7.13,,,,
6306,37.2,74.27,13.1,-45.33,,,,,,,,,,
,-527.66,956.6,2352.52,-1563.36,0,0,-5.59,7.16,-5.59,7.16,,,,
6308.67,37.22,74.07,13.1,-45.18,,,,,,,,,,
,-525.22,954.14,2347.09,-1557.4,0,0,-5.53,7.19,-5.53,7.19,,,,
6311.34,37.24,73.87,13.1,-45.03,,,,,,,,,,
,-522.68,951.61,2341.57,-1551.31,0,0,-5.48,7.22,-5.48,7.22,,,,
6313.43,37.25,73.72,13.11,-44.91,,,,,,,,,,
,-520.68,949.77,2337.26,-1546.66,0,0,-5.44,7.25,-5.44,7.25,,,,
6316.26,37.28,73.5,13.1,-44.75,,,,,,,,,,
,-517.99,947,2331.46,-1540.02,0,0,-5.38,7.28,-5.38,7.28,,,,
6318.35,37.29,73.34,13.11,-44.63,,,,,,,,,,
,-516,945.09,2327.18,-1535.24,0,0,-5.33,7.3,-5.33,7.3,,,,
6320.98,37.32,73.15,13.1,-44.48,,,,,,,,,,
,-513.64,942.65,2321.97,-1529.13,0,0,-5.28,7.33,-5.28,7.33,,,,
6323.07,37.34,72.99,13.11,-44.36,,,,,,,,,,
,-511.58,940.76,2317.65,-1524.29,0,0,-5.24,7.36,-5.24,7.36,,,,
6325.74,37.37,72.78,13.11,-44.2,,,,,,,,,,
,-509.03,938.25,2312.24,-1518,0,0,-5.18,7.38,-5.18,7.38,,,,
6327.72,37.39,72.63,13.11,-44.08,,,,,,,,,,
,-507.01,936.34,2308.1,-1513.23,0,0,-5.14,7.41,-5.14,7.41,,,,
6330.39,37.42,72.43,13.12,-43.94,,,,,,,,,,
,-504.5,933.97,2302.76,-1506.97,0,0,-5.08,7.43,-5.08,7.43,,,,
6333.11,37.46,72.22,13.12,-43.78,,,,,,,,,,
,-501.85,931.46,2297.24,-1500.47,0,0,-5.02,7.46,-5.02,7.46,,,,
6335.18,37.49,72.06,13.13,-43.66,,,,,,,,,,
,-499.78,929.58,2293.01,-1495.51,0,0,-4.98,7.48,-4.98,7.48,,,,
6337.97,37.52,71.84,13.13,-43.5,,,,,,,,,,
,-497.08,927.09,2287.41,-1488.85,0,0,-4.92,7.51,-4.92,7.51,,,,
6340.06,37.56,71.68,13.13,-43.38,,,,,,,,,,
,-495.12,925.14,2283.3,-1483.73,0,0,-4.87,7.53,-4.87,7.53,,,,
6342.43,37.59,71.49,13.14,-43.24,,,,,,,,,,
,-492.73,922.87,2278.47,-1477.85,0,0,-4.82,7.55,-4.82,7.55,,,,
6344.53,37.63,71.33,13.14,-43.12,,,,,,,,,,
,-490.7,921.01,2274.31,-1472.75,0,0,-4.78,7.57,-4.78,7.57,,,,
6347.21,37.67,71.12,13.15,-42.97,,,,,,,,,,
,-488.2,918.59,2269.1,-1466.17,0,0,-4.72,7.6,-4.72,7.6,,,,
6349.88,37.72,70.91,13.15,-42.81,,,,,,,,,,
,-485.5,916.17,2263.72,-1459.56,0,0,-4.66,7.62,-4.66,7.62,,,,
6351.96,37.75,70.75,13.16,-42.69,,,,,,,,,,
,-483.43,914.19,2259.57,-1454.29,0,0,-4.62,7.64,-4.62,7.64,,,,
6354.8,37.81,70.52,13.16,-42.53,,,,,,,,,,
,-480.69,911.65,2254.02,-1447.21,0,0,-4.55,7.66,-4.55,7.66,,,,
6356.89,37.85,70.36,13.17,-42.4,,,,,,,,,,
,-478.6,909.69,2249.88,-1441.89,0,0,-4.51,7.68,-4.51,7.68,,,,
6359.52,37.9,70.15,13.18,-42.25,,,,,,,,,,
,-475.96,907.34,2244.68,-1435.26,0,0,-4.45,7.7,-4.45,7.7,,,,
6361.62,37.94,69.98,13.18,-42.13,,,,,,,,,,
,-473.96,905.43,2240.64,-1429.91,0,0,-4.4,7.72,-4.4,7.72,,,,
6364.28,38,69.77,13.18,-41.98,,,,,,,,,,
,-471.41,903.01,2235.54,-1423.1,0,0,-4.34,7.74,-4.34,7.74,,,,
6366.26,38.04,69.61,13.19,-41.86,,,,,,,,,,
,-469.35,901.12,2231.59,-1417.94,0,0,-4.3,7.75,-4.3,7.75,,,,
6368.93,38.1,69.4,13.19,-41.71,,,,,,,,,,
,-466.75,898.75,2226.47,-1411.08,0,0,-4.24,7.77,-4.24,7.77,,,,
6371.66,38.16,69.18,13.2,-41.55,,,,,,,,,,
,-464.12,896.24,2221.27,-1403.98,0,0,-4.18,7.79,-4.18,7.79,,,,
6373.74,38.21,69.01,13.2,-41.43,,,,,,,,,,
,-462.05,894.31,2217.27,-1398.51,0,0,-4.13,7.81,-4.13,7.81,,,,
6376.52,38.28,68.79,13.21,-41.27,,,,,,,,,,
,-459.26,891.83,2211.91,-1391.25,0,0,-4.07,7.83,-4.07,7.83,,,,
6378.59,38.33,68.62,13.21,-41.15,,,,,,,,,,
,-457.33,889.91,2208.08,-1385.77,0,0,-4.02,7.84,-4.02,7.84,,,,
6381,38.39,68.42,13.22,-41.01,,,,,,,,,,
,-454.89,887.65,2203.45,-1379.32,0,0,-3.97,7.85,-3.97,7.85,,,,
6383.1,38.44,68.25,13.22,-40.89,,,,,,,,,,
,-452.91,885.76,2199.58,-1373.75,0,0,-3.92,7.87,-3.92,7.87,,,,
6385.77,38.51,68.04,13.23,-40.74,,,,,,,,,,
,-450.28,883.43,2194.56,-1366.72,0,0,-3.86,7.88,-3.86,7.88,,,,
6388.45,38.59,67.82,13.23,-40.58,,,,,,,,,,
,-447.73,880.82,2189.64,-1359.36,0,0,-3.8,7.9,-3.8,7.9,,,,
6390.51,38.64,67.65,13.23,-40.46,,,,,,,,,,
,-445.68,878.93,2185.79,-1353.8,0,0,-3.75,7.91,-3.75,7.91,,,,
6393.38,38.73,67.42,13.24,-40.29,,,,,,,,,,
,-442.83,876.23,2180.43,-1345.93,0,0,-3.68,7.93,-3.68,7.93,,,,
6395.45,38.79,67.25,13.24,-40.18,,,,,,,,,,
,-440.89,874.49,2176.72,-1340.46,0,0,-3.63,7.94,-3.63,7.94,,,,
6398.17,38.87,67.03,13.25,-40.02,,,,,,,,,,
,-438.19,871.92,2171.7,-1332.94,0,0,-3.57,7.95,-3.57,7.95,,,,
6400.27,38.93,66.86,13.25,-39.89,,,,,,,,,,
,-436.1,869.99,2167.83,-1327.16,0,0,-3.52,7.96,-3.52,7.96,,,,
6402.93,39.01,66.64,13.26,-39.74,,,,,,,,,,
,-433.51,867.61,2163.01,-1319.89,0,0,-3.46,7.97,-3.46,7.97,,,,
6404.91,39.07,66.48,13.27,-39.63,,,,,,,,,,
,-431.58,865.9,2159.43,-1314.51,0,0,-3.41,7.98,-3.41,7.98,,,,
6407.58,39.16,66.26,13.27,-39.47,,,,,,,,,,
,-428.96,863.35,2154.62,-1306.98,0,0,-3.35,7.99,-3.35,7.99,,,,
6410.3,39.25,66.03,13.27,-39.32,,,,,,,,,,
,-426.32,860.93,2149.77,-1299.46,0,0,-3.29,8,-3.29,8,,,,
6412.37,39.31,65.86,13.28,-39.2,,,,,,,,,,
,-424.35,859,2146.12,-1293.63,0,0,-3.24,8.01,-3.24,8.01,,,,
6415.16,39.41,65.63,13.28,-39.04,,,,,,,,,,
,-421.62,856.45,2141.17,-1285.79,0,0,-3.17,8.02,-3.17,8.02,,,,
6417.25,39.48,65.46,13.29,-38.92,,,,,,,,,,
,-419.62,854.58,2137.53,-1279.95,0,0,-3.12,8.03,-3.12,8.03,,,,
6419.64,39.56,65.27,13.29,-38.78,,,,,,,,,,
,-417.36,852.41,2133.39,-1273.19,0,0,-3.06,8.04,-3.06,8.04,,,,
6421.74,39.63,65.09,13.29,-38.67,,,,,,,,,,
,-415.43,850.58,2129.83,-1267.32,0,0,-3.01,8.04,-3.01,8.04,,,,
6424.42,39.73,64.87,13.3,-38.51,,,,,,,,,,
,-412.68,848.14,2125.04,-1259.72,0,0,-2.95,8.05,-2.95,8.05,,,,
6427.09,39.83,64.65,13.3,-38.36,,,,,,,,,,
,-410.15,845.73,2120.49,-1252.1,0,0,-2.88,8.06,-2.88,8.06,,,,
6429.17,39.9,64.48,13.3,-38.24,,,,,,,,,,
,-408.26,843.86,2117.04,-1246.16,0,0,-2.83,8.06,-2.83,8.06,,,,
6432.03,40.01,64.24,13.31,-38.08,,,,,,,,,,
,-405.45,841.25,2112.11,-1237.93,0,0,-2.76,8.07,-2.76,8.07,,,,
6434.11,40.09,64.07,13.32,-37.96,,,,,,,,,,
,-403.36,839.42,2108.5,-1232,0,0,-2.71,8.07,-2.71,8.07,,,,
6436.75,40.19,63.85,13.32,-37.81,,,,,,,,,,
,-400.97,837.07,2104.2,-1224.43,0,0,-2.65,8.08,-2.65,8.08,,,,
6438.82,40.27,63.68,13.33,-37.7,,,,,,,,,,
