Time(ms),X_Target(cm),Y_Target(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM, Right_PWM,X_Puck(cm),Y_Puck(cm)
--------------------------------------------------------------------------------,,,,,,,,,,,,,,
Verbose mode can be enabled via `-v, --verbose` option,,,,,,,,,,,,,
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html,,,,,,,,,,,,,,
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8,,,,,,,,,,,,,,
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash,,,,,,,,,,,,
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink),,,,,,,,,,,
PACKAGES: ,,,,,,,,,,,,,,
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) ,,,,,,,,,,,,,,
 - framework-cmsis @ 2.50700.210515 (5.7.0) ,,,,,,,,,,,,,,
 - tool-dfuutil @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-dfuutil-arduino @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-openocd @ 3.1200.0 (12.0) ,,,,,,,,,,,,,,
 - tool-stm32duino @ 1.0.2 ,,,,,,,,,,,,,,
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1),,,,,,,,,,,,,,
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf,,,,,,,,,,,,,,
LDF Modes: Finder ~ chain, Compatibility ~ soft,,,,,,,,,,,,,
Found 17 compatible libraries,,,,,,,,,,,,,,
Scanning dependencies...,,,,,,,,,,,,,,
Dependency Graph,,,,,,,,,,,,,,
|-- ArduinoEigen @ 0.3.0,,,,,,,,,,,,,,
|-- SPI @ 1.0.0,,,,,,,,,,,,,,
Building in release mode,,,,,,,,,,,,,,
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o,,,,,,,,,,,,,,
Linking .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
Checking size .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
"Advanced Memory Usage is available via ""PlatformIO Home > Project Inspect""",,,,,,,,,,,,,,
RAM:   [=         ]  10.3% (used 2108 bytes from 20480 bytes),,,,,,,,,,,,,,
435.24,37.72,37.36,490.96,-32.71,-485.18,1261.79,0,0,0.66,8.9,0.66,8.9,0.14,-0.16
437.3,37.91,37.56,493.48,-34.09,-487.83,1269.5,0,0,0.68,8.82,0.68,8.82,0.14,-0.16
439.4,38.1,37.76,496.05,-35.52,-490.53,1277.35,0,0,0.71,8.73,0.71,8.73,0.14,-0.16
441.51,38.29,37.96,498.58,-36.95,-493.19,1285.22,0,0,0.73,8.65,0.73,8.65,0.14,-0.16
443.51,38.47,38.15,501,-38.31,-495.73,1292.66,0,0,0.76,8.56,0.76,8.56,0.14,-0.16
445.72,38.67,38.36,503.61,-39.76,-498.47,1300.84,0,0,0.78,8.47,0.78,8.47,0.14,-0.17
448.13,38.89,38.59,506.38,-41.36,-501.39,1309.72,0,0,0.81,8.37,0.81,8.37,0.14,-0.17
449.89,39.05,38.75,508.51,-42.55,-503.62,1316.22,0,0,0.83,8.3,0.83,8.3,0.14,-0.17
451.96,39.24,38.95,510.84,-44,-506.07,1323.85,0,0,0.86,8.21,0.86,8.21,0.14,-0.17
454.19,39.44,39.15,513.39,-45.63,-508.75,1332.16,0,0,0.89,8.11,0.89,8.11,0.14,-0.17
455.99,39.6,39.32,515.5,-46.79,-510.96,1338.68,0,0,0.91,8.03,0.91,8.03,0.14,-0.17
458.64,39.83,39.56,518.36,-48.53,-513.97,1348.28,0,0,0.94,7.92,0.94,7.92,0.14,-0.17
460.4,39.99,39.73,520.33,-49.8,-516.04,1354.76,0,0,0.96,7.84,0.96,7.84,0.14,-0.17
463.01,40.22,39.97,523.15,-51.6,-519,1364.25,0,0,0.99,7.72,0.99,7.72,0.14,-0.18
464.78,40.37,40.13,525.08,-52.7,-521.03,1370.5,0,0,1.02,7.64,1.02,7.64,0.14,-0.18
466.84,40.55,40.31,527.37,-54.06,-523.43,1377.89,0,0,1.04,7.55,1.04,7.55,0.14,-0.18
469.22,40.76,40.53,529.91,-55.69,-526.11,1386.43,0,0,1.07,7.44,1.07,7.44,0.14,-0.18
471,40.92,40.69,531.8,-56.88,-528.09,1392.77,0,0,1.09,7.36,1.09,7.36,0.15,-0.18
473.68,41.15,40.93,534.46,-58.61,-530.89,1402.19,0,0,1.13,7.23,1.13,7.23,0.15,-0.18
475.43,41.3,41.08,536.35,-59.73,-532.87,1408.34,0,0,1.15,7.15,1.15,7.15,0.15,-0.18
477.5,41.47,41.27,538.55,-61.21,-535.17,1415.7,0,0,1.17,7.05,1.17,7.05,0.15,-0.18
479.51,41.65,41.45,540.57,-62.57,-537.29,1422.78,0,0,1.2,6.95,1.2,6.95,0.15,-0.18
481.6,41.82,41.63,542.59,-63.86,-539.42,1429.98,0,0,1.23,6.85,1.23,6.85,0.15,-0.19
483.85,42.01,41.82,544.83,-65.34,-541.77,1437.76,0,0,1.25,6.74,1.25,6.74,0.15,-0.19
485.64,42.16,41.98,546.53,-66.54,-543.55,1443.98,0,0,1.28,6.65,1.28,6.65,0.15,-0.19
488.28,42.38,42.21,549.1,-68.24,-546.25,1453,0,0,1.31,6.52,1.31,6.52,0.15,-0.19
490.04,42.53,42.36,550.72,-69.47,-547.96,1459.1,0,0,1.33,6.44,1.33,6.44,0.15,-0.19
492.11,42.7,42.54,552.59,-70.85,-549.92,1466.16,0,0,1.36,6.33,1.36,6.33,0.15,-0.19
494.28,42.88,42.72,554.66,-72.21,-552.09,1473.46,0,0,1.38,6.22,1.38,6.22,0.15,-0.19
496.08,43.02,42.87,556.26,-73.29,-553.77,1479.44,0,0,1.41,6.13,1.41,6.13,0.15,-0.19
498.68,43.23,43.09,558.46,-74.96,-556.08,1488.11,0,0,1.44,6,1.44,6,0.15,-0.19
500.44,43.38,43.24,560.02,-76.06,-557.72,1493.95,0,0,1.46,5.9,1.46,5.9,0.15,-0.19
503.06,43.59,43.45,562.26,-77.68,-560.07,1502.57,0,0,1.5,5.77,1.5,5.77,0.15,-0.2
504.83,43.73,43.6,563.82,-78.89,-561.71,1508.46,0,0,1.52,5.67,1.52,5.67,0.15,-0.2
506.89,43.89,43.77,565.49,-80.19,-563.46,1515.2,0,0,1.54,5.56,1.54,5.56,0.15,-0.2
509.24,44.08,43.96,567.33,-81.53,-565.4,1522.68,0,0,1.57,5.44,1.57,5.44,0.15,-0.2
511.03,44.22,44.1,568.78,-82.58,-566.93,1528.37,0,0,1.6,5.34,1.6,5.34,0.15,-0.2
513.7,44.42,44.32,570.81,-84.25,-569.05,1536.95,0,0,1.63,5.2,1.63,5.2,0.15,-0.2
515.46,44.56,44.46,572.12,-85.27,-570.44,1542.46,0,0,1.65,5.1,1.65,5.1,0.15,-0.2
517.53,44.72,44.62,573.77,-86.58,-572.16,1549.04,0,0,1.68,4.99,1.68,4.99,0.15,-0.2
520.1,44.91,44.82,575.68,-88.06,-574.17,1557.02,0,0,1.71,4.84,1.71,4.84,0.15,-0.2
521.86,45.05,44.96,576.89,-89.04,-575.44,1562.41,0,0,1.74,4.75,1.74,4.75,0.15,-0.2
524.21,45.22,45.14,578.63,-90.32,-577.26,1569.53,0,0,1.77,4.61,1.77,4.61,0.15,-0.2
526,45.35,45.27,579.86,-91.31,-578.55,1574.94,0,0,1.79,4.51,1.79,4.51,0.15,-0.2
528.64,45.55,45.48,581.66,-92.71,-580.44,1582.82,0,0,1.82,4.36,1.82,4.36,0.15,-0.21
530.41,45.68,45.61,582.89,-93.68,-581.73,1588.07,0,0,1.85,4.26,1.85,4.26,0.15,-0.21
532.47,45.83,45.76,584.21,-94.82,-583.11,1594.19,0,0,1.87,4.14,1.87,4.14,0.15,-0.21
534.57,45.98,45.92,585.59,-95.79,-584.56,1600.18,0,0,1.9,4.02,1.9,4.02,0.15,-0.21
536.62,46.13,46.07,587,-96.74,-586.03,1605.96,0,0,1.93,3.9,1.93,3.9,0.15,-0.21
538.84,46.28,46.23,588.34,-97.88,-587.43,1612.33,0,0,1.95,3.77,1.95,3.77,0.15,-0.21
540.98,46.43,46.38,589.57,-98.84,-588.72,1618.26,0,0,1.98,3.64,1.98,3.64,0.15,-0.21
543.44,46.61,46.56,591.09,-100.07,-590.31,1625.18,0,0,2.01,3.49,2.01,3.49,0.15,-0.21
545.23,46.73,46.68,592.14,-100.84,-591.41,1630.03,0,0,2.04,3.38,2.04,3.38,0.15,-0.21
547.27,46.87,46.83,593.26,-101.83,-592.58,1635.64,0,0,2.06,3.26,2.06,3.26,0.15,-0.21
549.58,47.02,46.99,594.47,-102.89,-593.85,1641.88,0,0,2.09,3.12,2.09,3.12,0.15,-0.21
551.51,47.15,47.12,595.52,-103.7,-594.95,1646.96,0,0,2.12,3,2.12,3,0.15,-0.21
553.94,47.32,47.28,596.76,-104.76,-596.23,1653.35,0,0,2.15,2.85,2.15,2.85,0.15,-0.21
555.74,47.43,47.4,597.68,-105.52,-597.19,1658.05,0,0,2.18,2.74,2.18,2.74,0.15,-0.21
558.41,47.61,47.58,598.91,-106.8,-598.48,1665.06,0,0,2.21,2.57,2.21,2.57,0.15,-0.22
560.65,47.75,47.73,599.94,-107.7,-599.56,1670.72,0,0,2.24,2.43,2.24,2.43,0.15,-0.22
562.46,47.87,47.84,600.69,-108.42,-600.34,1675.23,0,0,2.26,2.31,2.26,2.31,0.15,-0.22
564.6,48,47.98,601.59,-109.41,-601.28,1680.69,0,0,2.29,2.18,2.29,2.18,0.15,-0.22
566.66,48.13,48.11,602.36,-110.05,-602.08,1685.55,0,0,2.32,2.04,2.32,2.04,0.15,-0.22
568.74,48.26,48.24,603.17,-110.93,-602.93,1690.65,0,0,2.35,1.91,2.35,1.91,0.15,-0.22
570.85,48.39,48.37,603.96,-111.76,-603.75,1695.73,0,0,2.37,1.77,2.37,1.77,0.15,-0.22
573.09,48.52,48.51,604.78,-112.49,-604.59,1700.9,0,0,2.4,1.63,2.4,1.63,0.15,-0.22
574.9,48.63,48.62,605.41,-113.19,-605.25,1705.15,0,0,2.43,1.51,2.43,1.51,0.15,-0.22
577.54,48.78,48.78,606.23,-114.01,-606.1,1711.07,0,0,2.46,1.33,2.46,1.33,0.15,-0.22
579.87,48.92,48.91,606.95,-114.71,-606.85,1716.2,0,0,2.49,1.18,2.49,1.18,0.15,-0.22
581.67,49.02,49.02,607.52,-115.21,-607.44,1720.09,0,0,2.52,1.05,2.52,1.05,0.15,-0.22
584.11,49.16,49.15,608.16,-115.92,-608.09,1725.32,0,0,2.55,0.89,2.55,0.89,0.15,-0.22
586.02,49.26,49.26,608.66,-116.4,-608.61,1729.28,0,0,2.58,0.76,2.58,0.76,0.15,-0.22
588.45,49.4,49.4,609.28,-117.04,-609.25,1734.29,0,0,2.61,0.59,2.61,0.59,0.15,-0.22
590.26,49.49,49.49,609.74,-117.46,-609.72,1737.91,0,0,2.63,0.47,2.63,0.47,0.15,-0.22
592.93,49.64,49.64,610.25,-118.07,-610.23,1743.2,0,0,2.67,0.28,2.67,0.28,0.15,-0.22
595.17,49.75,49.75,610.75,-118.55,-610.75,1747.51,0,0,2.7,0.13,2.7,0.13,0.15,-0.22
596.97,49.85,49.85,611.04,-118.91,-611.04,1750.9,0,0,2.72,0,2.72,0,0.15,-0.22
599.16,49.96,49.96,611.43,-119.26,-611.43,1754.89,0,0,2.75,-0.15,2.75,-0.15,0.15,-0.22
601.07,50,50,611.74,-119.56,-611.74,1756.59,0,0,-2.99,8.81,-2.99,8.81,0.15,-0.22
603.41,50.12,50.12,612.05,-119.87,-612.06,1760.74,0,0,-3.02,8.81,-3.02,8.81,0.15,-0.22
605.34,50.21,50.22,612.31,-120.16,-612.35,1764.22,0,0,-3.05,8.81,-3.05,8.81,0.15,-0.22
607.74,50.33,50.34,612.84,-120.58,-612.94,1768.61,0,0,-3.08,8.81,-3.08,8.81,0.15,-0.22
609.76,50.43,50.45,613.28,-120.95,-613.45,1772.37,0,0,-3.11,8.81,-3.11,8.81,0.15,-0.22
612.1,50.55,50.57,613.63,-121.19,-613.91,1776.54,0,0,-3.14,8.81,-3.14,8.81,0.15,-0.22
614.18,50.66,50.68,614.07,-121.45,-614.47,1780.32,0,0,-3.17,8.8,-3.17,8.8,0.15,-0.22
616.49,50.77,50.8,614.49,-121.78,-615.04,1784.59,0,0,-3.2,8.8,-3.2,8.8,0.15,-0.22
618.67,50.88,50.92,614.99,-122.16,-615.7,1788.67,0,0,-3.22,8.79,-3.22,8.79,0.15,-0.23
621.15,51,51.06,615.65,-122.66,-616.58,1793.45,0,0,-3.26,8.79,-3.26,8.79,0.15,-0.23
623.39,51.11,51.18,616.2,-122.95,-617.34,1797.6,0,0,-3.28,8.78,-3.28,8.78,0.15,-0.23
626.03,51.25,51.33,616.86,-123.59,-618.29,1802.83,0,0,-3.32,8.78,-3.32,8.78,0.15,-0.23
628.34,51.36,51.46,617.48,-124.03,-619.18,1807.3,0,0,-3.35,8.77,-3.35,8.77,0.15,-0.23
630.16,51.45,51.57,617.96,-124.55,-619.9,1811.02,0,0,-3.37,8.76,-3.37,8.76,0.15,-0.23
632.43,51.56,51.7,618.62,-124.99,-620.87,1815.45,0,0,-3.4,8.75,-3.4,8.75,0.15,-0.23
634.3,51.66,51.81,619.15,-125.43,-621.67,1819.2,0,0,-3.42,8.75,-3.42,8.75,0.15,-0.23
636.55,51.77,51.94,619.85,-126.07,-622.72,1823.83,0,0,-3.45,8.74,-3.45,8.74,0.15,-0.23
638.68,51.87,52.07,620.44,-126.68,-623.67,1828.25,0,0,-3.47,8.73,-3.47,8.73,0.15,-0.23
640.64,51.97,52.19,621.06,-127.19,-624.62,1832.28,0,0,-3.5,8.72,-3.5,8.72,0.15,-0.23
642.84,52.08,52.32,621.67,-127.83,-625.64,1836.87,0,0,-3.53,8.71,-3.53,8.71,0.15,-0.23
645.01,52.19,52.45,622.42,-128.46,-626.81,1841.42,0,0,-3.55,8.7,-3.55,8.7,0.15,-0.23
647.07,52.29,52.58,623.06,-129.1,-627.86,1845.78,0,0,-3.58,8.69,-3.58,8.69,0.15,-0.23
649.41,52.4,52.72,623.83,-129.96,-629.12,1850.89,0,0,-3.6,8.67,-3.6,8.67,0.15,-0.23
651.53,52.51,52.86,624.59,-130.64,-630.36,1855.46,0,0,-3.63,8.66,-3.63,8.66,0.15,-0.23
653.93,52.62,53.01,625.41,-131.41,-631.73,1860.61,0,0,-3.66,8.65,-3.66,8.65,0.15,-0.23
656.14,52.73,53.15,626.22,-132.16,-633.08,1865.42,0,0,-3.68,8.63,-3.68,8.63,0.15,-0.23
658.71,52.86,53.31,627.14,-132.92,-634.64,1870.93,0,0,-3.71,8.62,-3.71,8.62,0.15,-0.23
660.98,52.97,53.46,628.13,-133.76,-636.23,1875.97,0,0,-3.74,8.6,-3.74,8.6,0.15,-0.23
663.56,53.09,53.63,629.12,-134.66,-637.92,1881.66,0,0,-3.77,8.58,-3.77,8.58,0.15,-0.23
665.91,53.2,53.78,630.04,-135.39,-639.5,1886.77,0,0,-3.8,8.56,-3.8,8.56,0.15,-0.23
667.73,53.29,53.9,630.79,-136.07,-640.78,1890.85,0,0,-3.82,8.55,-3.82,8.55,0.15,-0.23
670.12,53.41,54.06,631.89,-136.88,-642.6,1896.15,0,0,-3.84,8.53,-3.84,8.53,0.15,-0.23
671.96,53.5,54.18,632.7,-137.58,-643.98,1900.32,0,0,-3.86,8.51,-3.86,8.51,0.15,-0.24
674.28,53.61,54.34,633.76,-138.51,-645.77,1905.6,0,0,-3.89,8.49,-3.89,8.49,0.15,-0.24
676.21,53.7,54.47,634.59,-139.41,-647.24,1910.15,0,0,-3.91,8.48,-3.91,8.48,0.15,-0.24
678.61,53.81,54.63,635.65,-140.42,-649.09,1915.69,0,0,-3.94,8.46,-3.94,8.46,0.15,-0.24
680.61,53.91,54.77,636.53,-141.14,-650.66,1920.23,0,0,-3.96,8.44,-3.96,8.44,0.15,-0.24
683,54.02,54.94,637.65,-142.26,-652.63,1925.89,0,0,-3.99,8.41,-3.99,8.41,0.15,-0.24
684.89,54.11,55.07,638.46,-143.1,-654.13,1930.32,0,0,-4.01,8.4,-4.01,8.4,0.15,-0.24
687.59,54.24,55.25,639.62,-144.28,-656.3,1936.67,0,0,-4.04,8.37,-4.04,8.37,0.15,-0.24
689.75,54.34,55.41,640.59,-145.36,-658.09,1941.87,0,0,-4.06,8.35,-4.06,8.35,0.15,-0.24
692.23,54.45,55.58,641.82,-146.42,-660.29,1947.69,0,0,-4.08,8.32,-4.08,8.32,0.15,-0.24
694.47,54.56,55.74,642.9,-147.51,-662.26,1953.09,0,0,-4.11,8.29,-4.11,8.29,0.15,-0.24
697.11,54.68,55.93,644.15,-148.81,-664.6,1959.47,0,0,-4.14,8.26,-4.14,8.26,0.15,-0.24
699.42,54.79,56.09,645.18,-149.97,-666.61,1965.1,0,0,-4.16,8.24,-4.16,8.24,0.15,-0.24
701.18,54.87,56.22,646.04,-150.94,-668.22,1969.45,0,0,-4.18,8.22,-4.18,8.22,0.15,-0.24
703.49,54.97,56.39,647.23,-151.97,-670.41,1974.96,0,0,-4.2,8.19,-4.2,8.19,0.15,-0.24
705.53,55.06,56.54,648.17,-153.07,-672.27,1980,0,0,-4.22,8.16,-4.22,8.16,0.15,-0.24
707.55,55.16,56.68,649.36,-154.11,-674.37,1984.95,0,0,-4.24,8.14,-4.24,8.14,0.15,-0.25
709.67,55.25,56.84,650.46,-155.09,-676.45,1990.06,0,0,-4.26,8.11,-4.26,8.11,0.15,-0.25
711.97,55.36,57.01,651.62,-156.28,-678.69,1995.71,0,0,-4.29,8.08,-4.29,8.08,0.15,-0.25
713.93,55.44,57.15,652.79,-157.34,-680.8,2000.59,0,0,-4.31,8.05,-4.31,8.05,0.15,-0.25
716.38,55.55,57.34,654.1,-158.63,-683.31,2006.65,0,0,-4.33,8.02,-4.33,8.02,0.15,-0.25
718.42,55.64,57.49,655.2,-159.77,-685.42,2011.77,0,0,-4.35,7.99,-4.35,7.99,0.15,-0.25
720.76,55.75,57.66,656.48,-161.03,-687.88,2017.59,0,0,-4.37,7.96,-4.37,7.96,0.15,-0.25
722.91,55.84,57.83,657.75,-162.15,-690.26,2022.9,0,0,-4.39,7.93,-4.39,7.93,0.15,-0.25
725.33,55.95,58.01,659.07,-163.47,-692.84,2028.95,0,0,-4.42,7.89,-4.42,7.89,0.15,-0.25
727.53,56.04,58.18,660.26,-164.78,-695.2,2034.57,0,0,-4.44,7.86,-4.44,7.86,0.15,-0.25
730.1,56.15,58.37,661.62,-166.23,-697.95,2041.03,0,0,-4.46,7.82,-4.46,7.82,0.15,-0.25
732.36,56.25,58.55,662.96,-167.53,-700.53,2046.76,0,0,-4.48,7.79,-4.48,7.79,0.15,-0.25
734.94,56.36,58.74,664.54,-169,-703.56,2053.27,0,0,-4.51,7.75,-4.51,7.75,0.15,-0.25
737.3,56.46,58.93,665.93,-170.48,-706.28,2059.37,0,0,-4.53,7.71,-4.53,7.71,0.15,-0.26
739.1,56.54,59.07,666.98,-171.51,-708.38,2063.93,0,0,-4.54,7.68,-4.54,7.68,0.15,-0.26
741.59,56.64,59.26,668.43,-172.98,-711.28,2070.27,0,0,-4.57,7.64,-4.57,7.64,0.15,-0.26
743.42,56.72,59.4,669.51,-174.17,-713.44,2075.04,0,0,-4.58,7.61,-4.58,7.61,0.15,-0.26
745.72,56.81,59.58,670.89,-175.53,-716.2,2080.88,0,0,-4.6,7.57,-4.6,7.57,0.15,-0.26
747.78,56.9,59.74,672.23,-176.74,-718.8,2086.13,0,0,-4.62,7.53,-4.62,7.53,0.15,-0.26
749.89,56.98,59.91,673.53,-177.99,-721.39,2091.51,0,0,-4.64,7.49,-4.64,7.49,0.15,-0.26
751.95,57.07,60.07,674.78,-179.13,-723.93,2096.68,0,0,-4.66,7.46,-4.66,7.46,0.15,-0.26
754.26,57.16,60.25,676.34,-180.65,-726.95,2102.71,0,0,-4.68,7.41,-4.68,7.41,0.15,-0.26
756.35,57.24,60.42,677.57,-181.9,-729.52,2108.05,0,0,-4.7,7.38,-4.7,7.38,0.15,-0.26
758.69,57.34,60.6,679.02,-183.42,-732.48,2114.11,0,0,-4.72,7.33,-4.72,7.33,0.15,-0.26
760.86,57.42,60.78,680.38,-184.8,-735.26,2119.73,0,0,-4.73,7.29,-4.73,7.29,0.15,-0.26
763.34,57.52,60.97,681.92,-186.32,-738.45,2126.08,0,0,-4.76,7.24,-4.76,7.24,0.15,-0.27
765.58,57.61,61.15,683.42,-187.72,-741.45,2131.84,0,0,-4.77,7.2,-4.77,7.2,0.15,-0.27
768.22,57.71,61.36,685.13,-189.42,-744.97,2138.67,0,0,-4.8,7.15,-4.8,7.15,0.15,-0.27
770.55,57.8,61.55,686.67,-190.91,-748.12,2144.69,0,0,-4.81,7.1,-4.81,7.1,0.15,-0.27
772.37,57.87,61.7,687.72,-192.14,-750.44,2149.44,0,0,-4.83,7.06,-4.83,7.06,0.15,-0.27
774.63,57.95,61.88,689.28,-193.63,-753.6,2155.32,0,0,-4.85,7.02,-4.85,7.02,0.15,-0.27
776.5,58.02,62.03,690.45,-194.87,-756.09,2160.17,0,0,-4.86,6.98,-4.86,6.98,0.15,-0.27
778.75,58.1,62.21,691.96,-196.38,-759.22,2166.02,0,0,-4.88,6.93,-4.88,6.93,0.15,-0.27
780.88,58.18,62.39,693.41,-197.79,-762.22,2171.53,0,0,-4.9,6.88,-4.9,6.88,0.15,-0.27
782.85,58.25,62.55,694.69,-199.08,-764.94,2176.62,0,0,-4.91,6.84,-4.91,6.84,0.15,-0.27
785.05,58.33,62.73,696.27,-200.53,-768.16,2182.31,0,0,-4.93,6.79,-4.93,6.79,0.15,-0.27
787.22,58.41,62.9,697.65,-202.01,-771.17,2187.95,0,0,-4.95,6.75,-4.95,6.75,0.15,-0.27
789.28,58.48,63.07,698.95,-203.35,-774.03,2193.24,0,0,-4.96,6.7,-4.96,6.7,0.15,-0.28
791.62,58.57,63.26,700.64,-205.02,-777.51,2199.38,0,0,-4.98,6.65,-4.98,6.65,0.15,-0.28
793.77,58.64,63.44,702.09,-206.47,-780.62,2204.93,0,0,-4.99,6.6,-4.99,6.6,0.15,-0.28
796.19,58.72,63.64,703.59,-208.2,-784,2211.27,0,0,-5.01,6.54,-5.01,6.54,0.15,-0.28
798.38,58.8,63.82,705.1,-209.59,-787.24,2216.82,0,0,-5.03,6.49,-5.03,6.49,0.15,-0.28
800.95,58.88,64.03,706.93,-211.48,-791.11,2223.58,0,0,-5.05,6.43,-5.05,6.43,0.15,-0.28
803.23,58.96,64.21,708.51,-213.01,-794.52,2229.42,0,0,-5.06,6.37,-5.06,6.37,0.15,-0.28
805.81,59.04,64.43,710.31,-214.86,-798.42,2236.12,0,0,-5.08,6.31,-5.08,6.31,0.15,-0.28
808.16,59.12,64.62,711.94,-216.57,-801.97,2242.26,0,0,-5.1,6.25,-5.1,6.25,0.15,-0.28
809.98,59.18,64.77,713.12,-217.87,-804.66,2246.96,0,0,-5.11,6.21,-5.11,6.21,0.15,-0.28
812.36,59.25,64.97,714.84,-219.52,-808.36,2253.06,0,0,-5.13,6.15,-5.13,6.15,0.15,-0.29
814.21,59.31,65.12,716.04,-220.75,-811.12,2257.74,0,0,-5.14,6.1,-5.14,6.1,0.15,-0.29
816.5,59.38,65.31,717.69,-222.44,-814.71,2263.68,0,0,-5.15,6.04,-5.15,6.04,0.15,-0.29
818.56,59.45,65.48,719.17,-223.87,-817.95,2268.93,0,0,-5.17,5.99,-5.17,5.99,0.15,-0.29
820.7,59.51,65.66,720.66,-225.39,-821.29,2274.4,0,0,-5.18,5.93,-5.18,5.93,0.15,-0.29
822.72,59.57,65.82,722.07,-226.79,-824.45,2279.52,0,0,-5.19,5.88,-5.19,5.88,0.15,-0.29
825.11,59.64,66.02,723.76,-228.53,-828.23,2285.64,0,0,-5.21,5.82,-5.21,5.82,0.15,-0.29
827.2,59.7,66.19,725.16,-230,-831.48,2290.93,0,0,-5.22,5.76,-5.22,5.76,0.15,-0.29
829.53,59.77,66.39,726.83,-231.78,-835.23,2296.97,0,0,-5.24,5.7,-5.24,5.7,0.15,-0.29
831.72,59.83,66.57,728.35,-233.27,-838.71,2302.44,0,0,-5.25,5.64,-5.25,5.64,0.15,-0.29
834.21,59.9,66.78,730.15,-235.12,-842.75,2308.77,0,0,-5.27,5.57,-5.27,5.57,0.15,-0.29
836.44,59.96,66.96,731.62,-236.74,-846.26,2314.41,0,0,-5.28,5.5,-5.28,5.5,0.15,-0.3
839.08,60.03,67.18,733.58,-238.55,-850.65,2320.95,0,0,-5.3,5.43,-5.3,5.43,0.15,-0.3
841.39,60.09,67.37,735.21,-240.28,-854.42,2326.81,0,0,-5.31,5.36,-5.31,5.36,0.15,-0.3
843.15,60.13,67.52,736.46,-241.51,-857.31,2331.16,0,0,-5.32,5.31,-5.32,5.31,0.15,-0.3
845.46,60.19,67.71,738.08,-243.2,-861.1,2336.94,0,0,-5.33,5.25,-5.33,5.25,0.15,-0.3
847.49,60.24,67.88,739.49,-244.7,-864.43,2342.02,0,0,-5.35,5.19,-5.35,5.19,0.15,-0.3
849.52,60.29,68.04,740.87,-246.15,-867.75,2347.03,0,0,-5.36,5.13,-5.36,5.13,0.15,-0.3
851.64,60.34,68.22,742.52,-247.67,-871.43,2352.25,0,0,-5.37,5.06,-5.37,5.06,0.15,-0.3
853.85,60.4,68.4,743.95,-249.23,-874.99,2357.65,0,0,-5.38,5,-5.38,5,0.15,-0.3
855.82,60.44,68.56,745.42,-250.7,-878.39,2362.54,0,0,-5.39,4.94,-5.39,4.94,0.15,-0.3
858.27,60.5,68.77,747.16,-252.5,-882.52,2368.55,0,0,-5.4,4.86,-5.4,4.86,0.15,-0.31
860.31,60.54,68.93,748.65,-253.95,-886.02,2373.5,0,0,-5.42,4.8,-5.42,4.8,0.15,-0.31
862.65,60.59,69.13,750.28,-255.66,-889.97,2379.2,0,0,-5.43,4.73,-5.43,4.73,0.15,-0.31
864.8,60.64,69.3,751.75,-257.18,-893.58,2384.35,0,0,-5.44,4.66,-5.44,4.66,0.15,-0.31
867.21,60.69,69.5,753.49,-258.94,-897.75,2390.18,0,0,-5.45,4.58,-5.45,4.58,0.15,-0.31
869.41,60.73,69.68,755.11,-260.5,-901.61,2395.43,0,0,-5.46,4.51,-5.46,4.51,0.15,-0.31
871.98,60.78,69.89,756.94,-262.3,-906.05,2401.51,0,0,-5.48,4.43,-5.48,4.43,0.15,-0.31
874.26,60.83,70.08,758.52,-263.93,-909.96,2406.89,0,0,-5.49,4.35,-5.49,4.35,0.15,-0.31
876.83,60.88,70.29,760.23,-265.86,-914.34,2413.06,0,0,-5.5,4.27,-5.5,4.27,0.15,-0.31
879.19,60.92,70.48,762.01,-267.51,-918.57,2418.55,0,0,-5.51,4.19,-5.51,4.19,0.15,-0.31
881,60.95,70.63,763.26,-268.82,-921.72,2422.81,0,0,-5.52,4.13,-5.52,4.13,0.15,-0.32
883.4,60.99,70.82,764.91,-270.47,-925.89,2428.31,0,0,-5.53,4.05,-5.53,4.05,0.15,-0.32
885.24,61.02,70.97,766.23,-271.81,-929.16,2432.61,0,0,-5.54,3.99,-5.54,3.99,0.15,-0.32
887.53,61.06,71.16,767.83,-273.48,-933.2,2437.92,0,0,-5.55,3.91,-5.55,3.91,0.15,-0.32
889.59,61.09,71.33,769.22,-275.02,-936.79,2442.71,0,0,-5.56,3.84,-5.56,3.84,0.15,-0.32
891.73,61.12,71.5,770.73,-276.54,-940.61,2447.59,0,0,-5.57,3.77,-5.57,3.77,0.15,-0.32
